Ê±¼ä,pitch,roll,yaw,gyroX_bias,gyroY_bias,gyroZ_bias,pitch,roll,yaw
 17:48:57.538,-1.83444,-1.14699,0.0183625,0,0,0,-1.83444,-1.14699,0.0183625
 17:48:57.539,-1.83281,-1.14699,0.0182674,0,0,0,-1.83281,-1.14699,0.0182674
 17:48:57.542,-1.83227,-1.1477,0.0181623,0,0,0,-1.83227,-1.1477,0.0181623
 17:48:57.543,-1.83172,-1.14709,0.0180204,0,0,0,-1.83172,-1.14709,0.0180204
 17:48:57.543,-1.83057,-1.14652,0.017904,0,0,0,-1.83057,-1.14652,0.017904
 17:48:57.543,-1.82944,-1.14596,0.017841,0,0,0,-1.82944,-1.14596,0.017841
 17:48:57.545,-1.82835,-1.14591,0.0178636,0,0,0,-1.82835,-1.14591,0.0178636
 17:48:57.546,-1.82778,-1.14577,0.0177925,0,0,0,-1.82778,-1.14577,0.0177925
 17:48:57.546,-1.82673,-1.14529,0.0176382,0,0,0,-1.82673,-1.14529,0.0176382
 17:48:57.547,-1.82563,-1.14534,0.0175538,0,0,0,-1.82563,-1.14534,0.0175538
 17:48:57.547,-1.82453,-1.14535,0.0175357,0,0,0,-1.82453,-1.14535,0.0175357
 17:48:57.548,-1.8229,-1.14535,0.0174127,0,0,0,-1.8229,-1.14535,0.0174127
 17:48:57.548,-1.82186,-1.14536,0.01725,0,0,0,-1.82186,-1.14536,0.01725
 17:48:57.549,-1.82082,-1.14476,0.017148,0,0,0,-1.82082,-1.14476,0.017148
 17:48:57.549,-1.82034,-1.14365,0.01708,0,0,0,-1.82034,-1.14365,0.01708
 17:48:57.550,-1.81935,-1.14316,0.0169922,0,0,0,-1.81935,-1.14316,0.0169922
 17:48:57.550,-1.81843,-1.14325,0.0168981,0,0,0,-1.81843,-1.14325,0.0168981
 17:48:57.551,-1.81746,-1.14391,0.0167415,0,0,0,-1.81746,-1.14391,0.0167415
 17:48:57.551,-1.8159,-1.14454,0.0165309,0,0,0,-1.8159,-1.14454,0.0165309
 17:48:57.552,-1.81439,-1.14571,0.016392,0,0,0,-1.81439,-1.14571,0.016392
 17:48:57.552,-1.81345,-1.14626,0.0163402,0,0,0,-1.81345,-1.14626,0.0163402
 17:48:57.553,-1.81246,-1.14735,0.0162785,0,0,0,-1.81246,-1.14735,0.0162785
 17:48:57.553,-1.8121,-1.14841,0.0161115,0,0,0,-1.8121,-1.14841,0.0161115
 17:48:57.554,-1.81179,-1.14835,0.0159355,0,0,0,-1.81179,-1.14835,0.0159355
 17:48:57.554,-1.81146,-1.14713,0.0157628,0,0,0,-1.81146,-1.14713,0.0157628
 17:48:57.555,-1.81059,-1.14591,0.0155911,0,0,0,-1.81059,-1.14591,0.0155911
 17:48:57.555,-1.81026,-1.14472,0.0154718,0,0,0,-1.81026,-1.14472,0.0154718
 17:48:57.556,-1.80988,-1.14415,0.0153963,0,0,0,-1.80988,-1.14415,0.0153963
 17:48:57.556,-1.80893,-1.14415,0.0152988,0,0,0,-1.80893,-1.14415,0.0152988
 17:48:57.557,-1.80802,-1.14413,0.0151758,0,0,0,-1.80802,-1.14413,0.0151758
 17:48:57.557,-1.80655,-1.1447,0.0150181,0,0,0,-1.80655,-1.1447,0.0150181
 17:48:57.558,-1.80512,-1.14589,0.0148522,0,0,0,-1.80512,-1.14589,0.0148522
 17:48:57.558,-1.80432,-1.1465,0.0146688,0,0,0,-1.80432,-1.1465,0.0146688
 17:48:57.559,-1.8041,-1.14649,0.0145731,0,0,0,-1.8041,-1.14649,0.0145731
 17:48:57.559,-1.80386,-1.14644,0.0145695,0,0,0,-1.80386,-1.14644,0.0145695
 17:48:57.560,-1.80302,-1.14581,0.0145344,0,0,0,-1.80302,-1.14581,0.0145344
 17:48:57.560,-1.80224,-1.14582,0.0143729,0,0,0,-1.80224,-1.14582,0.0143729
 17:48:57.561,-1.80148,-1.14527,0.0142595,0,0,0,-1.80148,-1.14527,0.0142595
 17:48:57.561,-1.8007,-1.14529,0.0142301,0,0,0,-1.8007,-1.14529,0.0142301
 17:48:57.562,-1.7999,-1.1453,0.0141864,0,0,0,-1.7999,-1.1453,0.0141864
 17:48:57.562,-1.79906,-1.14584,0.0140938,0,0,0,-1.79906,-1.14584,0.0140938
 17:48:57.563,-1.79828,-1.14636,0.0140025,0,0,0,-1.79828,-1.14636,0.0140025
 17:48:57.563,-1.79755,-1.14694,0.013846,0,0,0,-1.79755,-1.14694,0.013846
 17:48:57.564,-1.79681,-1.14759,0.0136883,0,0,0,-1.79681,-1.14759,0.0136883
 17:48:57.564,-1.79598,-1.14825,0.0135939,0,0,0,-1.79598,-1.14825,0.0135939
 17:48:57.565,-1.79518,-1.14829,0.0135083,0,0,0,-1.79518,-1.14829,0.0135083
 17:48:57.565,-1.79443,-1.14764,0.0133536,0,0,0,-1.79443,-1.14764,0.0133536
 17:48:57.566,-1.79372,-1.14697,0.0132924,0,0,0,-1.79372,-1.14697,0.0132924
 17:48:57.566,-1.79298,-1.14578,0.0132523,0,0,0,-1.79298,-1.14578,0.0132523
 17:48:57.567,-1.79161,-1.1446,0.0131181,0,0,0,-1.79161,-1.1446,0.0131181
 17:48:57.567,-1.7908,-1.14346,0.0128647,0,0,0,-1.7908,-1.14346,0.0128647
 17:48:57.568,-1.79005,-1.14233,0.0126659,0,0,0,-1.79005,-1.14233,0.0126659
 17:48:57.568,-1.78995,-1.14173,0.0126857,0,0,0,-1.78995,-1.14173,0.0126857
 17:48:57.569,-1.7899,-1.14181,0.0127377,0,0,0,-1.7899,-1.14181,0.0127377
 17:48:57.569,-1.78929,-1.14193,0.0125911,0,0,0,-1.78929,-1.14193,0.0125911
 17:48:57.570,-1.78921,-1.14201,0.0123905,0,0,0,-1.78921,-1.14201,0.0123905
 17:48:57.570,-1.78848,-1.14142,0.0122502,0,0,0,-1.78848,-1.14142,0.0122502
 17:48:57.571,-1.78837,-1.14087,0.0122299,0,0,0,-1.78837,-1.14087,0.0122299
 17:48:57.571,-1.78767,-1.14041,0.0121691,0,0,0,-1.78767,-1.14041,0.0121691
 17:48:57.572,-1.78693,-1.13997,0.0120411,0,0,0,-1.78693,-1.13997,0.0120411
 17:48:57.572,-1.78685,-1.13947,0.0118888,0,0,0,-1.78685,-1.13947,0.0118888
 17:48:57.573,-1.78684,-1.13955,0.0118626,0,0,0,-1.78684,-1.13955,0.0118626
 17:48:57.573,-1.78687,-1.13964,0.0118502,0,0,0,-1.78687,-1.13964,0.0118502
 17:48:57.574,-1.78622,-1.14026,0.011721,0,0,0,-1.78622,-1.14026,0.011721
 17:48:57.575,-1.78559,-1.14093,0.0116183,0,0,0,-1.78559,-1.14093,0.0116183
 17:48:57.575,-1.78438,-1.1422,0.0116386,0,0,0,-1.78438,-1.1422,0.0116386
 17:48:57.575,-1.78315,-1.14344,0.0116577,0,0,0,-1.78315,-1.14344,0.0116577
 17:48:57.576,-1.78253,-1.1434,0.0115226,0,0,0,-1.78253,-1.1434,0.0115226
 17:48:57.576,-1.78191,-1.14388,0.0114187,0,0,0,-1.78191,-1.14388,0.0114187
 17:48:57.577,-1.78128,-1.14381,0.0113493,0,0,0,-1.78128,-1.14381,0.0113493
 17:48:57.577,-1.78123,-1.14321,0.0112349,0,0,0,-1.78123,-1.14321,0.0112349
 17:48:57.578,-1.7812,-1.14267,0.0110951,0,0,0,-1.7812,-1.14267,0.0110951
 17:48:57.578,-1.7812,-1.14213,0.010943,0,0,0,-1.7812,-1.14213,0.010943
 17:48:57.579,-1.78061,-1.14155,0.0108303,0,0,0,-1.78061,-1.14155,0.0108303
 17:48:57.579,-1.77942,-1.14094,0.0107037,0,0,0,-1.77942,-1.14094,0.0107037
 17:48:57.580,-1.77881,-1.1398,0.0105593,0,0,0,-1.77881,-1.1398,0.0105593
 17:48:57.581,-1.77768,-1.13925,0.0104604,0,0,0,-1.77768,-1.13925,0.0104604
 17:48:57.581,-1.77714,-1.13871,0.0103754,0,0,0,-1.77714,-1.13871,0.0103754
 17:48:57.581,-1.77543,-1.13874,0.0103209,0,0,0,-1.77543,-1.13874,0.0103209
 17:48:57.582,-1.77429,-1.13875,0.0102265,0,0,0,-1.77429,-1.13875,0.0102265
 17:48:57.582,-1.77317,-1.13822,0.0100879,0,0,0,-1.77317,-1.13822,0.0100879
 17:48:57.583,-1.77268,-1.1383,0.010034,0,0,0,-1.77268,-1.1383,0.010034
 17:48:57.583,-1.77216,-1.1378,0.0100148,0,0,0,-1.77216,-1.1378,0.0100148
 17:48:57.584,-1.77167,-1.13785,0.0100007,0,0,0,-1.77167,-1.13785,0.0100007
 17:48:57.584,-1.77118,-1.13728,0.00983648,0,0,0,-1.77118,-1.13728,0.00983648
 17:48:57.585,-1.77067,-1.13676,0.00968483,0,0,0,-1.77067,-1.13676,0.00968483
 17:48:57.585,-1.77009,-1.13686,0.00960223,0,0,0,-1.77009,-1.13686,0.00960223
 17:48:57.586,-1.76955,-1.13697,0.00957324,0,0,0,-1.76955,-1.13697,0.00957324
 17:48:57.586,-1.76907,-1.13756,0.00955065,0,0,0,-1.76907,-1.13756,0.00955065
 17:48:57.587,-1.76865,-1.13811,0.00942341,0,0,0,-1.76865,-1.13811,0.00942341
 17:48:57.587,-1.76761,-1.13867,0.00922831,0,0,0,-1.76761,-1.13867,0.00922831
 17:48:57.588,-1.76712,-1.13875,0.00906715,0,0,0,-1.76712,-1.13875,0.00906715
 17:48:57.588,-1.76659,-1.13886,0.0089972,0,0,0,-1.76659,-1.13886,0.0089972
 17:48:57.589,-1.76666,-1.13834,0.0088969,0,0,0,-1.76666,-1.13834,0.0088969
 17:48:57.589,-1.76622,-1.1384,0.00885576,0,0,0,-1.76622,-1.1384,0.00885576
 17:48:57.590,-1.7664,-1.13789,0.00881127,0,0,0,-1.7664,-1.13789,0.00881127
 17:48:57.590,-1.76596,-1.13738,0.00872616,0,0,0,-1.76596,-1.13738,0.00872616
 17:48:57.591,-1.76549,-1.13743,0.00863162,0,0,0,-1.76549,-1.13743,0.00863162
 17:48:57.591,-1.76556,-1.13743,0.00854977,0,0,0,-1.76556,-1.13743,0.00854977
 17:48:57.592,-1.76508,-1.13802,0.00849918,0,0,0,-1.76508,-1.13802,0.00849918
 17:48:57.592,-1.76461,-1.13747,0.00840009,0,0,0,-1.76461,-1.13747,0.00840009
 17:48:57.593,-1.76472,-1.1375,0.00827932,0,0,0,-1.76472,-1.1375,0.00827932
 17:48:57.594,-1.76423,-1.13813,0.00817515,0,0,0,-1.76423,-1.13813,0.00817515
 17:48:57.594,-1.7638,-1.13879,0.00809844,0,0,0,-1.7638,-1.13879,0.00809844
 17:48:57.594,-1.76343,-1.13883,0.0080586,0,0,0,-1.76343,-1.13883,0.0080586
 17:48:57.595,-1.76307,-1.13942,0.00797039,0,0,0,-1.76307,-1.13942,0.00797039
 17:48:57.595,-1.76329,-1.13946,0.00783794,0,0,0,-1.76329,-1.13946,0.00783794
 17:48:57.596,-1.76353,-1.13951,0.00770583,0,0,0,-1.76353,-1.13951,0.00770583
 17:48:57.597,-1.76316,-1.13957,0.00755959,0,0,0,-1.76316,-1.13957,0.00755959
 17:48:57.597,-1.76269,-1.13961,0.0074244,0,0,0,-1.76269,-1.13961,0.0074244
 17:48:57.597,-1.76222,-1.13966,0.00732836,0,0,0,-1.76222,-1.13966,0.00732836
 17:48:57.598,-1.76178,-1.13913,0.0072022,0,0,0,-1.76178,-1.13913,0.0072022
 17:48:57.598,-1.76134,-1.13859,0.00706323,0,0,0,-1.76134,-1.13859,0.00706323
 17:48:57.599,-1.76092,-1.13752,0.00692013,0,0,0,-1.76092,-1.13752,0.00692013
 17:48:57.599,-1.76116,-1.13704,0.00679711,0,0,0,-1.76116,-1.13704,0.00679711
 17:48:57.600,-1.76146,-1.13652,0.00671546,0,0,0,-1.76146,-1.13652,0.00671546
 17:48:57.601,-1.76108,-1.13593,0.00669759,0,0,0,-1.76108,-1.13593,0.00669759
 17:48:57.601,-1.76008,-1.13537,0.00666527,0,0,0,-1.76008,-1.13537,0.00666527
 17:48:57.601,-1.75969,-1.13432,0.006563,0,0,0,-1.75969,-1.13432,0.006563
 17:48:57.602,-1.7593,-1.13388,0.00647895,0,0,0,-1.7593,-1.13388,0.00647895
 17:48:57.602,-1.75897,-1.13345,0.0063568,0,0,0,-1.75897,-1.13345,0.0063568
 17:48:57.603,-1.75864,-1.13297,0.00623479,0,0,0,-1.75864,-1.13297,0.00623479
 17:48:57.604,-1.75768,-1.13309,0.00615515,0,0,0,-1.75768,-1.13309,0.00615515
 17:48:57.604,-1.75729,-1.13328,0.00611439,0,0,0,-1.75729,-1.13328,0.00611439
 17:48:57.604,-1.75699,-1.13402,0.00602735,0,0,0,-1.75699,-1.13402,0.00602735
 17:48:57.605,-1.75664,-1.13471,0.00588657,0,0,0,-1.75664,-1.13471,0.00588657
 17:48:57.605,-1.75625,-1.1354,0.00578354,0,0,0,-1.75625,-1.1354,0.00578354
 17:48:57.606,-1.75586,-1.13494,0.00571114,0,0,0,-1.75586,-1.13494,0.00571114
 17:48:57.607,-1.75551,-1.13446,0.00566665,0,0,0,-1.75551,-1.13446,0.00566665
 17:48:57.607,-1.7552,-1.13459,0.00564066,0,0,0,-1.7552,-1.13459,0.00564066
 17:48:57.607,-1.75546,-1.13474,0.00560087,0,0,0,-1.75546,-1.13474,0.00560087
 17:48:57.608,-1.75453,-1.13487,0.00549425,0,0,0,-1.75453,-1.13487,0.00549425
 17:48:57.608,-1.75424,-1.13499,0.00545524,0,0,0,-1.75424,-1.13499,0.00545524
 17:48:57.609,-1.75395,-1.13449,0.00546482,0,0,0,-1.75395,-1.13449,0.00546482
 17:48:57.610,-1.75427,-1.1346,0.00542645,0,0,0,-1.75427,-1.1346,0.00542645
 17:48:57.610,-1.75395,-1.13416,0.00530282,0,0,0,-1.75395,-1.13416,0.00530282
 17:48:57.610,-1.753,-1.13372,0.00517753,0,0,0,-1.753,-1.13372,0.00517753
 17:48:57.611,-1.75265,-1.13385,0.00512347,0,0,0,-1.75265,-1.13385,0.00512347
 17:48:57.611,-1.75238,-1.13339,0.00500077,0,0,0,-1.75238,-1.13339,0.00500077
 17:48:57.612,-1.75151,-1.13292,0.00485103,0,0,0,-1.75151,-1.13292,0.00485103
 17:48:57.613,-1.75064,-1.1325,0.00476745,0,0,0,-1.75064,-1.1325,0.00476745
 17:48:57.613,-1.75036,-1.13154,0.00471947,0,0,0,-1.75036,-1.13154,0.00471947
 17:48:57.614,-1.74951,-1.1306,0.00469841,0,0,0,-1.74951,-1.1306,0.00469841
 17:48:57.614,-1.74923,-1.13076,0.00465941,0,0,0,-1.74923,-1.13076,0.00465941
 17:48:57.614,-1.74838,-1.13091,0.00454134,0,0,0,-1.74838,-1.13091,0.00454134
 17:48:57.615,-1.74813,-1.13054,0.00439245,0,0,0,-1.74813,-1.13054,0.00439245
 17:48:57.615,-1.74726,-1.13077,0.00426029,0,0,0,-1.74726,-1.13077,0.00426029
 17:48:57.616,-1.7464,-1.13094,0.00414119,0,0,0,-1.7464,-1.13094,0.00414119
 17:48:57.617,-1.74556,-1.13104,0.00408882,0,0,0,-1.74556,-1.13104,0.00408882
 17:48:57.617,-1.74479,-1.13057,0.00404654,0,0,0,-1.74479,-1.13057,0.00404654
 17:48:57.618,-1.74458,-1.13071,0.00394244,0,0,0,-1.74458,-1.13071,0.00394244
 17:48:57.618,-1.74439,-1.13148,0.00380312,0,0,0,-1.74439,-1.13148,0.00380312
 17:48:57.618,-1.7447,-1.13223,0.00367465,0,0,0,-1.7447,-1.13223,0.00367465
 17:48:57.619,-1.74439,-1.13236,0.00358046,0,0,0,-1.74439,-1.13236,0.00358046
 17:48:57.620,-1.7441,-1.13185,0.00345631,0,0,0,-1.7441,-1.13185,0.00345631
 17:48:57.620,-1.74388,-1.13196,0.00335147,0,0,0,-1.74388,-1.13196,0.00335147
 17:48:57.621,-1.7443,-1.13216,0.00331398,0,0,0,-1.7443,-1.13216,0.00331398
 17:48:57.621,-1.74412,-1.13179,0.00329803,0,0,0,-1.74412,-1.13179,0.00329803
 17:48:57.621,-1.74388,-1.1325,0.00326272,0,0,0,-1.74388,-1.1325,0.00326272
 17:48:57.622,-1.74362,-1.13324,0.00312079,0,0,0,-1.74362,-1.13324,0.00312079
 17:48:57.623,-1.74283,-1.13403,0.00300591,0,0,0,-1.74283,-1.13403,0.00300591
 17:48:57.623,-1.74262,-1.13419,0.00293995,0,0,0,-1.74262,-1.13419,0.00293995
 17:48:57.623,-1.74179,-1.1343,0.00277991,0,0,0,-1.74179,-1.1343,0.00277991
 17:48:57.624,-1.74153,-1.13444,0.00264599,0,0,0,-1.74153,-1.13444,0.00264599
 17:48:57.624,-1.74072,-1.13464,0.00259165,0,0,0,-1.74072,-1.13464,0.00259165
 17:48:57.625,-1.7405,-1.13481,0.00248465,0,0,0,-1.7405,-1.13481,0.00248465
 17:48:57.626,-1.74034,-1.13489,0.00236592,0,0,0,-1.74034,-1.13489,0.00236592
 17:48:57.626,-1.74022,-1.13495,0.00226156,0,0,0,-1.74022,-1.13495,0.00226156
 17:48:57.626,-1.74008,-1.13508,0.00219614,0,0,0,-1.74008,-1.13508,0.00219614
 17:48:57.627,-1.7393,-1.13581,0.00213317,0,0,0,-1.7393,-1.13581,0.00213317
 17:48:57.627,-1.73854,-1.13592,0.00202636,0,0,0,-1.73854,-1.13592,0.00202636
 17:48:57.628,-1.73839,-1.13548,0.00188962,0,0,0,-1.73839,-1.13548,0.00188962
 17:48:57.629,-1.73819,-1.13561,0.00187507,0,0,0,-1.73819,-1.13561,0.00187507
 17:48:57.629,-1.73798,-1.13511,0.00182978,0,0,0,-1.73798,-1.13511,0.00182978
 17:48:57.630,-1.73782,-1.13462,0.00175906,0,0,0,-1.73782,-1.13462,0.00175906
 17:48:57.630,-1.73818,-1.13469,0.00169124,0,0,0,-1.73818,-1.13469,0.00169124
 17:48:57.631,-1.73731,-1.13415,0.00159097,0,0,0,-1.73731,-1.13415,0.00159097
 17:48:57.631,-1.73705,-1.13307,0.00143453,0,0,0,-1.73705,-1.13307,0.00143453
 17:48:57.631,-1.73684,-1.13265,0.00132337,0,0,0,-1.73684,-1.13265,0.00132337
 17:48:57.632,-1.73612,-1.13227,0.0013064,0,0,0,-1.73612,-1.13227,0.0013064
 17:48:57.633,-1.73599,-1.13242,0.00126768,0,0,0,-1.73599,-1.13242,0.00126768
 17:48:57.633,-1.73579,-1.13196,0.00113066,0,0,0,-1.73579,-1.13196,0.00113066
 17:48:57.633,-1.73558,-1.13214,0.000957178,0,0,0,-1.73558,-1.13214,0.000957178
 17:48:57.634,-1.73598,-1.13228,0.000811437,0,0,0,-1.73598,-1.13228,0.000811437
 17:48:57.634,-1.73637,-1.13295,0.000762443,0,0,0,-1.73637,-1.13295,0.000762443
 17:48:57.635,-1.7373,-1.133,0.000655465,0,0,0,-1.7373,-1.133,0.000655465
 17:48:57.636,-1.73774,-1.13371,0.000567617,0,0,0,-1.73774,-1.13371,0.000567617
 17:48:57.636,-1.73816,-1.13385,0.000435272,0,0,0,-1.73816,-1.13385,0.000435272
 17:48:57.637,-1.73851,-1.13397,0.000261904,0,0,0,-1.73851,-1.13397,0.000261904
 17:48:57.637,-1.7383,-1.13403,0.000195056,0,0,0,-1.7383,-1.13403,0.000195056
 17:48:57.637,-1.73865,-1.13463,0.000131712,0,0,0,-1.73865,-1.13463,0.000131712
 17:48:57.638,-1.7384,-1.13469,3.69E-05,0,0,0,-1.7384,-1.13469,3.69E-05
 17:48:57.639,-1.73878,-1.13479,-1.68E-05,0,0,0,-1.73878,-1.13479,-1.68E-05
 17:48:57.639,-1.73925,-1.1349,-9.47E-05,0,0,0,-1.73925,-1.1349,-9.47E-05
 17:48:57.640,-1.73915,-1.13442,-0.000255976,0,0,0,-1.73915,-1.13442,-0.000255976
 17:48:57.640,-1.739,-1.13457,-0.000388195,0,0,0,-1.739,-1.13457,-0.000388195
 17:48:57.640,-1.73887,-1.13528,-0.000423104,0,0,0,-1.73887,-1.13528,-0.000423104
 17:48:57.641,-1.73869,-1.13594,-0.000379706,0,0,0,-1.73869,-1.13594,-0.000379706
 17:48:57.642,-1.73785,-1.1366,-0.000378565,0,0,0,-1.73785,-1.1366,-0.000378565
 17:48:57.642,-1.7376,-1.13727,-0.000403667,0,0,0,-1.7376,-1.13727,-0.000403667
 17:48:57.643,-1.73737,-1.13728,-0.000459063,0,0,0,-1.73737,-1.13728,-0.000459063
 17:48:57.643,-1.73718,-1.13731,-0.00055328,0,0,0,-1.73718,-1.13731,-0.00055328
 17:48:57.643,-1.73697,-1.13743,-0.00060887,0,0,0,-1.73697,-1.13743,-0.00060887
 17:48:57.644,-1.73683,-1.13702,-0.000693699,0,0,0,-1.73683,-1.13702,-0.000693699
 17:48:57.645,-1.73724,-1.13654,-0.000804789,0,0,0,-1.73724,-1.13654,-0.000804789
 17:48:57.645,-1.73648,-1.13598,-0.000889544,0,0,0,-1.73648,-1.13598,-0.000889544
 17:48:57.646,-1.73624,-1.13544,-0.000976001,0,0,0,-1.73624,-1.13544,-0.000976001
 17:48:57.646,-1.73599,-1.13492,-0.00100929,0,0,0,-1.73599,-1.13492,-0.00100929
 17:48:57.647,-1.73522,-1.13442,-0.00101507,0,0,0,-1.73522,-1.13442,-0.00101507
 17:48:57.647,-1.7345,-1.13449,-0.00104188,0,0,0,-1.7345,-1.13449,-0.00104188
 17:48:57.647,-1.73442,-1.13457,-0.00116008,0,0,0,-1.73442,-1.13457,-0.00116008
 17:48:57.648,-1.73381,-1.1353,-0.00123355,0,0,0,-1.73381,-1.1353,-0.00123355
 17:48:57.649,-1.73436,-1.13609,-0.00132024,0,0,0,-1.73436,-1.13609,-0.00132024
 17:48:57.649,-1.73368,-1.13686,-0.0014226,0,0,0,-1.73368,-1.13686,-0.0014226
 17:48:57.650,-1.73297,-1.13756,-0.00147306,0,0,0,-1.73297,-1.13756,-0.00147306
 17:48:57.650,-1.73281,-1.13766,-0.00159462,0,0,0,-1.73281,-1.13766,-0.00159462
 17:48:57.650,-1.73204,-1.13714,-0.00180041,0,0,0,-1.73204,-1.13714,-0.00180041
 17:48:57.651,-1.73184,-1.13658,-0.00182107,0,0,0,-1.73184,-1.13658,-0.00182107
 17:48:57.652,-1.73168,-1.13602,-0.00185379,0,0,0,-1.73168,-1.13602,-0.00185379
 17:48:57.652,-1.73155,-1.13553,-0.00193833,0,0,0,-1.73155,-1.13553,-0.00193833
 17:48:57.653,-1.73142,-1.13506,-0.00202342,0,0,0,-1.73142,-1.13506,-0.00202342
 17:48:57.653,-1.73181,-1.1345,-0.0021357,0,0,0,-1.73181,-1.1345,-0.0021357
 17:48:57.653,-1.73162,-1.1334,-0.00225189,0,0,0,-1.73162,-1.1334,-0.00225189
 17:48:57.654,-1.73148,-1.13292,-0.0022173,0,0,0,-1.73148,-1.13292,-0.0022173
 17:48:57.655,-1.73088,-1.13301,-0.00225467,0,0,0,-1.73088,-1.13301,-0.00225467
 17:48:57.655,-1.73079,-1.13309,-0.00234671,0,0,0,-1.73079,-1.13309,-0.00234671
 17:48:57.656,-1.73122,-1.13323,-0.002361,0,0,0,-1.73122,-1.13323,-0.002361
 17:48:57.656,-1.73112,-1.13337,-0.00241405,0,0,0,-1.73112,-1.13337,-0.00241405
 17:48:57.656,-1.73107,-1.13352,-0.00250551,0,0,0,-1.73107,-1.13352,-0.00250551
 17:48:57.657,-1.73155,-1.13368,-0.0026114,0,0,0,-1.73155,-1.13368,-0.0026114
 17:48:57.658,-1.73203,-1.13442,-0.0026339,0,0,0,-1.73203,-1.13442,-0.0026339
 17:48:57.658,-1.73256,-1.13511,-0.00260205,0,0,0,-1.73256,-1.13511,-0.00260205
 17:48:57.659,-1.73247,-1.13515,-0.00260184,0,0,0,-1.73247,-1.13515,-0.00260184
 17:48:57.659,-1.73233,-1.13524,-0.00264298,0,0,0,-1.73233,-1.13524,-0.00264298
 17:48:57.659,-1.7322,-1.13591,-0.00267955,0,0,0,-1.7322,-1.13591,-0.00267955
 17:48:57.660,-1.73149,-1.13599,-0.00273375,0,0,0,-1.73149,-1.13599,-0.00273375
 17:48:57.661,-1.73135,-1.13617,-0.00280176,0,0,0,-1.73135,-1.13617,-0.00280176
 17:48:57.661,-1.73128,-1.13638,-0.00289453,0,0,0,-1.73128,-1.13638,-0.00289453
 17:48:57.662,-1.73069,-1.13652,-0.00298572,0,0,0,-1.73069,-1.13652,-0.00298572
 17:48:57.662,-1.73002,-1.13596,-0.00309656,0,0,0,-1.73002,-1.13596,-0.00309656
 17:48:57.663,-1.72924,-1.13601,-0.00317969,0,0,0,-1.72924,-1.13601,-0.00317969
 17:48:57.663,-1.72908,-1.13622,-0.00319599,0,0,0,-1.72908,-1.13622,-0.00319599
 17:48:57.663,-1.72839,-1.13641,-0.00319805,0,0,0,-1.72839,-1.13641,-0.00319805
 17:48:57.664,-1.72772,-1.13589,-0.0032167,0,0,0,-1.72772,-1.13589,-0.0032167
 17:48:57.665,-1.72764,-1.13597,-0.00315158,0,0,0,-1.72764,-1.13597,-0.00315158
 17:48:57.665,-1.72751,-1.13606,-0.00323315,0,0,0,-1.72751,-1.13606,-0.00323315
 17:48:57.666,-1.72739,-1.1361,-0.00338074,0,0,0,-1.72739,-1.1361,-0.00338074
 17:48:57.666,-1.72669,-1.13672,-0.003498,0,0,0,-1.72669,-1.13672,-0.003498
 17:48:57.666,-1.72657,-1.1368,-0.0036464,0,0,0,-1.72657,-1.1368,-0.0036464
 17:48:57.667,-1.72645,-1.13695,-0.00372883,0,0,0,-1.72645,-1.13695,-0.00372883
 17:48:57.668,-1.72632,-1.13655,-0.00384208,0,0,0,-1.72632,-1.13655,-0.00384208
 17:48:57.668,-1.72623,-1.13663,-0.00396349,0,0,0,-1.72623,-1.13663,-0.00396349
 17:48:57.669,-1.7262,-1.13605,-0.00404727,0,0,0,-1.7262,-1.13605,-0.00404727
 17:48:57.669,-1.72615,-1.13604,-0.00402134,0,0,0,-1.72615,-1.13604,-0.00402134
 17:48:57.669,-1.72607,-1.13549,-0.00406654,0,0,0,-1.72607,-1.13549,-0.00406654
 17:48:57.670,-1.72595,-1.13496,-0.00413931,0,0,0,-1.72595,-1.13496,-0.00413931
 17:48:57.671,-1.72586,-1.13504,-0.00418055,0,0,0,-1.72586,-1.13504,-0.00418055
 17:48:57.671,-1.72582,-1.13458,-0.00427774,0,0,0,-1.72582,-1.13458,-0.00427774
 17:48:57.672,-1.72577,-1.13472,-0.00434452,0,0,0,-1.72577,-1.13472,-0.00434452
 17:48:57.672,-1.7257,-1.13481,-0.00439843,0,0,0,-1.7257,-1.13481,-0.00439843
 17:48:57.673,-1.72566,-1.13428,-0.00450863,0,0,0,-1.72566,-1.13428,-0.00450863
 17:48:57.673,-1.72507,-1.13379,-0.00469766,0,0,0,-1.72507,-1.13379,-0.00469766
 17:48:57.674,-1.72502,-1.1339,-0.00480397,0,0,0,-1.72502,-1.1339,-0.00480397
 17:48:57.674,-1.72443,-1.1346,-0.00482633,0,0,0,-1.72443,-1.1346,-0.00482633
 17:48:57.675,-1.7244,-1.13526,-0.00486242,0,0,0,-1.7244,-1.13526,-0.00486242
 17:48:57.675,-1.72433,-1.13591,-0.00488623,0,0,0,-1.72433,-1.13591,-0.00488623
 17:48:57.675,-1.72432,-1.1366,-0.00488286,0,0,0,-1.72432,-1.1366,-0.00488286
 17:48:57.676,-1.72431,-1.1373,-0.00495855,0,0,0,-1.72431,-1.1373,-0.00495855
 17:48:57.677,-1.72428,-1.13742,-0.00510534,0,0,0,-1.72428,-1.13742,-0.00510534
 17:48:57.677,-1.7242,-1.13753,-0.00514742,0,0,0,-1.7242,-1.13753,-0.00514742
