时间,pitch,roll,yaw,gyroX_bias,gyroY_bias,gyroZ_bias,
 16:27:44.360,-1.71821,-1.03129,0.0154638,0,0,0
 16:27:44.360,-1.71772,-1.03337,0.0149829,0,0,0
 16:27:44.366,-1.71665,-1.03381,0.0147438,0,0,0
 16:27:44.375,-1.71643,-1.03459,0.0147869,0,0,0
 16:27:44.386,-1.71647,-1.03523,0.0147997,0,0,0
 16:27:44.396,-1.71784,-1.03617,0.0138132,0,0,0
 16:27:44.406,-1.71704,-1.03654,0.0114773,0,0,0
 16:27:44.415,-1.71704,-1.03845,0.011499,0,0,0
 16:27:44.426,-1.71754,-1.0388,0.0104791,0,0,0
 16:27:44.436,-1.71779,-1.03921,0.00896203,0,0,0
 16:27:44.446,-1.71776,-1.04047,0.00902748,0,0,0
 16:27:44.456,-1.71724,-1.04187,0.00826559,0,0,0
 16:27:44.466,-1.71704,-1.0427,0.00564738,0,0,0
 16:27:44.475,-1.71705,-1.04436,0.00490103,0,0,0
 16:27:44.486,-1.7184,-1.04596,0.00339852,0,0,0
 16:27:44.496,-1.71901,-1.0465,0.00210776,0,0,0
 16:27:44.506,-1.71878,-1.04567,0.000282044,0,0,0
 16:27:44.516,-1.71988,-1.04535,-0.000999089,0,0,0
 16:27:44.525,-1.72044,-1.04751,-0.0017149,0,0,0
 16:27:44.535,-1.71992,-1.04874,-0.0037995,0,0,0
 16:27:44.546,-1.72044,-1.05086,-0.00400741,0,0,0
 16:27:44.556,-1.72071,-1.05134,-0.00425467,0,0,0
 16:27:44.565,-1.71886,-1.05124,-0.006392,0,0,0
 16:27:44.576,-1.71811,-1.05137,-0.0090296,0,0,0
 16:27:44.586,-1.71866,-1.05131,-0.0100521,0,0,0
 16:27:44.595,-1.71924,-1.05173,-0.0113447,0,0,0
 16:27:44.606,-1.72012,-1.05081,-0.0129193,0,0,0
 16:27:44.616,-1.71928,-1.04946,-0.013984,0,0,0
 16:27:44.625,-1.7182,-1.05054,-0.0158194,0,0,0
 16:27:44.635,-1.71921,-1.05024,-0.0176137,0,0,0
 16:27:44.648,-1.72031,-1.05145,-0.0199399,0,0,0
 16:27:44.656,-1.72086,-1.05249,-0.0204253,0,0,0
 16:27:44.666,-1.71975,-1.05379,-0.0204107,0,0,0
 16:27:44.676,-1.72001,-1.05611,-0.0216925,0,0,0
 16:27:44.686,-1.71919,-1.05755,-0.0222217,0,0,0
 16:27:44.695,-1.71888,-1.05724,-0.0227314,0,0,0
 16:27:44.705,-1.71886,-1.05874,-0.0227159,0,0,0
 16:27:44.715,-1.71939,-1.05913,-0.0247916,0,0,0
 16:27:44.725,-1.71918,-1.05893,-0.0279519,0,0,0
 16:27:44.736,-1.72005,-1.06007,-0.0321255,0,0,0
 16:27:44.746,-1.7206,-1.06073,-0.0328836,0,0,0
 16:27:44.756,-1.72117,-1.06115,-0.0346921,0,0,0
 16:27:44.766,-1.7201,-1.06043,-0.0375982,0,0,0
 16:27:44.776,-1.72096,-1.06127,-0.0404794,0,0,0
 16:27:44.786,-1.7218,-1.06032,-0.0428304,0,0,0
 16:27:44.796,-1.72051,-1.06102,-0.0459761,0,0,0
 16:27:44.806,-1.7197,-1.06116,-0.0478097,0,0,0
 16:27:44.816,-1.72027,-1.0621,-0.0493584,0,0,0
 16:27:44.825,-1.71927,-1.06346,-0.0514947,0,0,0
 16:27:44.836,-1.71799,-1.06377,-0.0530953,0,0,0
 16:27:44.846,-1.71752,-1.06429,-0.0549414,0,0,0
 16:27:44.856,-1.71762,-1.06481,-0.0567876,0,0,0
 16:27:44.866,-1.7173,-1.06492,-0.0578025,0,0,0
 16:27:44.876,-1.71766,-1.06605,-0.058549,0,0,0
 16:27:44.885,-1.71826,-1.06585,-0.0608892,0,0,0
 16:27:44.896,-1.71743,-1.06832,-0.0608744,0,0,0
 16:27:44.905,-1.71781,-1.06969,-0.0632028,0,0,0
 16:27:44.915,-1.71727,-1.06951,-0.0642339,0,0,0
 16:27:44.925,-1.71787,-1.06821,-0.0655315,0,0,0
 16:27:44.936,-1.71758,-1.07035,-0.0668283,0,0,0
 16:27:44.946,-1.71628,-1.07064,-0.0692051,0,0,0
 16:27:44.956,-1.71529,-1.07119,-0.0713236,0,0,0
 16:27:44.966,-1.71664,-1.07102,-0.0725702,0,0,0
 16:27:44.975,-1.71587,-1.07235,-0.0723239,0,0,0
 16:27:44.985,-1.71682,-1.07335,-0.0757209,0,0,0
 16:27:44.995,-1.71624,-1.07348,-0.075416,0,0,0
 16:27:45.005,-1.71708,-1.07498,-0.076704,0,0,0
 16:27:45.016,-1.71635,-1.07409,-0.0801392,0,0,0
 16:27:45.026,-1.71694,-1.07454,-0.0811682,0,0,0
 16:27:45.035,-1.71687,-1.07508,-0.0824589,0,0,0
 16:27:45.046,-1.71687,-1.07252,-0.0842889,0,0,0
 16:27:45.056,-1.71687,-1.07397,-0.0858243,0,0,0
 16:27:45.066,-1.71639,-1.0748,-0.0884298,0,0,0
 16:27:45.075,-1.71619,-1.07482,-0.0899869,0,0,0
 16:27:45.086,-1.71704,-1.07422,-0.0931221,0,0,0
 16:27:45.096,-1.71734,-1.07375,-0.0933592,0,0,0
 16:27:45.105,-1.71722,-1.07451,-0.0965163,0,0,0
 16:27:45.116,-1.71673,-1.07333,-0.0991528,0,0,0
 16:27:45.126,-1.71649,-1.07275,-0.101257,0,0,0
 16:27:45.136,-1.71602,-1.07158,-0.103914,0,0,0
 16:27:45.146,-1.71554,-1.07043,-0.10657,0,0,0
 16:27:45.156,-1.71717,-1.06834,-0.107048,0,0,0
 16:27:45.166,-1.71746,-1.06817,-0.108074,0,0,0
 16:27:45.176,-1.71622,-1.06746,-0.109399,0,0,0
 16:27:45.186,-1.71657,-1.06615,-0.11284,0,0,0
 16:27:45.196,-1.71662,-1.06569,-0.116518,0,0,0
 16:27:45.206,-1.71655,-1.06541,-0.116461,0,0,0
 16:27:45.216,-1.7166,-1.06388,-0.118288,0,0,0
 16:27:45.226,-1.71714,-1.06192,-0.119304,0,0,0
 16:27:45.236,-1.71686,-1.06073,-0.121395,0,0,0
 16:27:45.246,-1.71714,-1.0604,-0.122426,0,0,0
 16:27:45.256,-1.71694,-1.05992,-0.124803,0,0,0
 16:27:45.266,-1.71676,-1.05964,-0.127992,0,0,0
 16:27:45.276,-1.71684,-1.06025,-0.13139,0,0,0
 16:27:45.286,-1.71562,-1.05812,-0.131397,0,0,0
 16:27:45.296,-1.71695,-1.05775,-0.131607,0,0,0
 16:27:45.306,-1.71748,-1.05882,-0.133163,0,0,0
 16:27:45.316,-1.71855,-1.05888,-0.135741,0,0,0
 16:27:45.326,-1.71759,-1.06006,-0.137346,0,0,0
 16:27:45.336,-1.71688,-1.0623,-0.139421,0,0,0
 16:27:45.345,-1.71641,-1.06363,-0.141267,0,0,0
 16:27:45.355,-1.71623,-1.06312,-0.144186,0,0,0
 16:27:45.366,-1.71653,-1.06424,-0.145731,0,0,0
 16:27:45.376,-1.71574,-1.06405,-0.145749,0,0,0
 16:27:45.386,-1.71582,-1.06478,-0.147333,0,0,0
 16:27:45.396,-1.71646,-1.06451,-0.152563,0,0,0
 16:27:45.406,-1.71572,-1.06555,-0.154415,0,0,0
 16:27:45.416,-1.71602,-1.0669,-0.156491,0,0,0
 16:27:45.426,-1.71663,-1.06783,-0.158856,0,0,0
 16:27:45.435,-1.7178,-1.06874,-0.161221,0,0,0
 16:27:45.446,-1.71779,-1.06842,-0.161999,0,0,0
 16:27:45.456,-1.71733,-1.06891,-0.163846,0,0,0
 16:27:45.465,-1.71737,-1.06858,-0.164901,0,0,0
 16:27:45.475,-1.71778,-1.06905,-0.168324,0,0,0
 16:27:45.486,-1.7178,-1.06984,-0.169632,0,0,0
 16:27:45.496,-1.71756,-1.06939,-0.170387,0,0,0
 16:27:45.505,-1.71762,-1.06931,-0.172485,0,0,0
 16:27:45.516,-1.71979,-1.07017,-0.174509,0,0,0
 16:27:45.526,-1.72053,-1.06911,-0.174743,0,0,0
 16:27:45.535,-1.7213,-1.06951,-0.177878,0,0,0
 16:27:45.545,-1.72104,-1.06841,-0.180241,0,0,0
 16:27:45.556,-1.72241,-1.06764,-0.183618,0,0,0
 16:27:45.566,-1.72286,-1.06669,-0.184375,0,0,0
 16:27:45.575,-1.72304,-1.06636,-0.186674,0,0,0
 16:27:45.586,-1.7224,-1.06407,-0.188512,0,0,0
 16:27:45.596,-1.72296,-1.06315,-0.190338,0,0,0
 16:27:45.606,-1.7227,-1.06354,-0.191119,0,0,0
 16:27:45.616,-1.7227,-1.06262,-0.190612,0,0,0
 16:27:45.626,-1.72354,-1.06317,-0.193754,0,0,0
 16:27:45.635,-1.72275,-1.06227,-0.195847,0,0,0
 16:27:45.646,-1.72434,-1.0628,-0.197914,0,0,0
 16:27:45.655,-1.72573,-1.06255,-0.200504,0,0,0
 16:27:45.666,-1.72406,-1.06272,-0.201524,0,0,0
